	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	PerformanceEvaluationAdHoc	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	V22	OVERDUEDAYS	TRESHOLD
103482	100017627	8/16/2017	8	0	 	 	Employee 11	Team 9	 	 	 	 	 	 	 	 	 	 	 	 
103490	100017627	9/20/2017	9	0	 	 	Employee 11	Team 9	 	 	 	 	 	 	 	 	 	 	 	 
103491	100017627	9/27/2017	9	0	 	 	Employee 11	Team 9	 	 	 	 	 	 	 	 	 	 	 	 
103492	100017627	9/29/2017	9	1	 	 	Employee 11	Team 9	 	 	 	 	 	 	 	 	 	 	 	 
103493	100017627	10/4/2017	10	0	 	 	Employee 11	Team 9	 	 	 	 	 	 	 	 	 	 	 	 
103494	100017627	10/11/2017	10	0	 	 	Employee 11	Team 9	 	 	 	 	 	 	 	 	 	 	 	 
103497	100017627	11/1/2017	11	0	 	 	Employee 11	Team 9	 	 	 	 	 	 	 	 	 	 	 	 
103499	100017627	11/8/2017	11	0	 	 	Employee 11	Team 9	 	 	 	 	 	 	 	 	 	 	 	 
103503	100017627	11/29/2017	12	0	 	 	Employee 11	Team 9	 	 	 	 	 	 	 	 	 	 	 	 
103508	100017627	12/27/2017	12	0	 	 	Employee 11	Team 9	 	 	 	 	 	 	 	 	 	 	 	 
103510	100017628	5/4/2017	5	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103515	100017628	6/8/2017	6	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103522	100017628	7/27/2017	7	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103524	100017628	8/10/2017	8	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103525	100017628	8/17/2017	8	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103526	100017628	8/24/2017	8	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103527	100017628	8/31/2017	9	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103528	100017628	9/7/2017	9	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103531	100017628	9/21/2017	9	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103532	100017628	9/28/2017	9	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103533	100017628	10/12/2017	10	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103534	100017628	10/19/2017	10	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103535	100017628	10/26/2017	10	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103536	100017628	10/31/2017	11	1	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103537	100017628	11/2/2017	11	1	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103538	100017628	11/9/2017	11	1	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103540	100017628	11/16/2017	11	1	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103541	100017628	11/23/2017	11	1	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103542	100017628	11/30/2017	12	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103543	100017628	12/7/2017	12	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103544	100017628	12/14/2017	12	0	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103546	100017628	12/21/2017	12	1	 	 	Employee 67	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103558	100017631	5/1/2017	5	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103563	100017631	5/29/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103564	100017631	6/5/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103566	100017631	6/19/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103567	100017631	6/26/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103568	100017631	7/3/2017	7	1	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103570	100017634	5/25/2017	5	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103575	100017634	8/2/2017	8	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103576	100017634	8/3/2017	8	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103580	100017634	8/30/2017	9	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103581	100017634	9/6/2017	9	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103583	100017634	9/20/2017	9	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103587	100017634	10/11/2017	10	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103595	100017634	12/6/2017	12	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103596	100017634	12/13/2017	12	1	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103597	100017634	12/20/2017	12	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103598	100017634	12/27/2017	12	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103599	100017635	5/1/2017	5	0	 	 	Employee 15	Team 8	 	 	 	 	 	 	 	 	 	 	 	 
103603	100017635	6/26/2017	6	0	 	 	Employee 15	Team 8	 	 	 	 	 	 	 	 	 	 	 	 
103605	100017636	5/2/2017	5	0	 	 	Employee 24	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103606	100017637	5/5/2017	5	0	 	 	Employee 9	Team 9	 	 	 	 	 	 	 	 	 	 	 	 
103607	100017637	7/14/2017	7	0	 	 	Employee 9	Team 9	 	 	 	 	 	 	 	 	 	 	 	 
103608	100017637	7/17/2017	7	1	 	 	Employee 9	Team 9	 	 	 	 	 	 	 	 	 	 	 	 
103610	100017637	8/11/2017	8	0	 	 	Employee 9	Team 9	 	 	 	 	 	 	 	 	 	 	 	 
103612	100017637	9/8/2017	9	0	 	 	Employee 9	Team 9	 	 	 	 	 	 	 	 	 	 	 	 
103616	100017637	11/3/2017	11	0	 	 	Employee 9	Team 9	 	 	 	 	 	 	 	 	 	 	 	 
103620	100017637	12/29/2017	12	0	 	 	Employee 9	Team 9	 	 	 	 	 	 	 	 	 	 	 	 
103621	100017641	7/5/2017	7	0	 	 	Employee 3	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
103624	100017641	8/2/2017	8	0	 	 	Employee 3	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
103631	100017641	10/11/2017	10	0	 	 	Employee 3	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
103637	100017645	5/2/2017	5	0	 	 	Employee 64	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103640	100017645	5/30/2017	6	0	 	 	Employee 64	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
103646	100017646	5/8/2017	5	0	 	 	Employee 19	Team 13	 	 	 	 	 	 	 	 	 	 	 	 
103657	100017646	9/7/2017	9	0	 	 	Employee 19	Team 13	 	 	 	 	 	 	 	 	 	 	 	 
103666	100017646	11/2/2017	11	0	 	 	Employee 19	Team 13	 	 	 	 	 	 	 	 	 	 	 	 
103675	100017649	5/3/2017	5	0	 	 	Employee 1	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
103679	100017649	7/28/2017	7	0	 	 	Employee 1	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
103680	100017649	8/4/2017	8	0	 	 	Employee 1	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
103681	100017649	8/11/2017	8	0	 	 	Employee 1	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
103682	100017649	8/18/2017	8	0	 	 	Employee 1	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
103683	100017649	8/25/2017	8	1	 	 	Employee 1	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
103685	100017649	9/8/2017	9	0	 	 	Employee 1	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
103693	100017649	11/3/2017	11	0	 	 	Employee 1	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
103697	100017649	12/1/2017	12	0	 	 	Employee 1	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
103703	100017650	7/19/2017	7	0	 	 	Employee 2	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
103704	100017650	7/26/2017	7	0	 	 	Employee 2	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
103705	100017650	8/2/2017	8	0	 	 	Employee 2	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
103714	100017650	10/4/2017	10	0	 	 	Employee 2	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
103715	100017650	10/11/2017	10	0	 	 	Employee 2	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
103726	100017650	12/20/2017	12	0	 	 	Employee 2	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
103728	100017653	5/3/2017	5	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103731	100017653	5/24/2017	5	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103732	100017653	5/31/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103733	100017653	6/7/2017	6	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103737	100017653	7/5/2017	7	1	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103741	100017653	8/2/2017	8	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103742	100017653	8/9/2017	8	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103743	100017653	8/16/2017	8	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103746	100017653	9/6/2017	9	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103748	100017653	9/20/2017	9	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103749	100017653	9/27/2017	9	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103750	100017653	10/4/2017	10	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103751	100017653	10/11/2017	10	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103754	100017653	11/1/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103755	100017653	11/8/2017	11	0	 	 	Employee 29	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103763	100017656	5/4/2017	5	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103767	100017656	6/1/2017	6	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103768	100017656	6/8/2017	6	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103770	100017656	6/22/2017	6	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103782	100017656	9/7/2017	9	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103783	100017656	9/14/2017	9	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103784	100017656	9/21/2017	9	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103785	100017656	9/28/2017	9	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103786	100017656	10/5/2017	10	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103787	100017656	10/12/2017	10	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103788	100017656	10/19/2017	10	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103795	100017656	12/7/2017	12	0	 	 	Employee 27	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103807	100017658	6/22/2017	6	0	 	 	Employee 71	Team 3	 	 	 	 	 	 	 	 	 	 	 	 
103819	100017658	9/7/2017	9	0	 	 	Employee 71	Team 3	 	 	 	 	 	 	 	 	 	 	 	 
103820	100017658	9/14/2017	9	0	 	 	Employee 71	Team 3	 	 	 	 	 	 	 	 	 	 	 	 
103829	100017658	11/2/2017	11	0	 	 	Employee 71	Team 3	 	 	 	 	 	 	 	 	 	 	 	 
103838	100017658	12/28/2017	12	0	 	 	Employee 71	Team 3	 	 	 	 	 	 	 	 	 	 	 	 
103839	100017659	5/1/2017	5	0	 	 	Employee 55	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103840	100017659	5/15/2017	5	1	 	 	Employee 55	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103841	100017664	5/1/2017	5	0	 	 	Employee 13	Team 9	 	 	 	 	 	 	 	 	 	 	 	 
103842	100017665	5/5/2017	5	0	 	 	Employee 15	Team 8	 	 	 	 	 	 	 	 	 	 	 	 
103844	100017667	5/18/2017	5	0	 	 	Employee 37	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
103850	100017667	7/17/2017	7	0	 	 	Employee 37	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
103851	100017667	7/24/2017	7	0	 	 	Employee 37	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
103853	100017667	8/7/2017	8	0	 	 	Employee 37	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
103857	100017667	8/28/2017	9	0	 	 	Employee 37	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
103861	100017667	9/18/2017	9	0	 	 	Employee 37	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
103862	100017667	9/25/2017	9	0	 	 	Employee 37	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
103867	100017667	10/23/2017	10	0	 	 	Employee 37	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
103875	100017667	12/11/2017	12	0	 	 	Employee 37	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
103878	100017669	5/5/2017	5	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103882	100017669	6/2/2017	6	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103883	100017669	6/9/2017	6	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103884	100017669	6/16/2017	6	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103888	100017669	7/14/2017	7	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103896	100017669	9/8/2017	9	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103897	100017669	9/15/2017	9	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103898	100017669	9/22/2017	9	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103903	100017669	10/27/2017	10	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103904	100017669	11/3/2017	11	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103905	100017669	11/10/2017	11	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103907	100017669	11/24/2017	11	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103911	100017669	12/29/2017	12	0	 	 	Employee 28	Team 5	 	 	 	 	 	 	 	 	 	 	 	 
103912	100017672	5/4/2017	5	0	 	 	Employee 20	Team 13	 	 	 	 	 	 	 	 	 	 	 	 
103917	100017672	9/8/2017	9	0	 	 	Employee 20	Team 13	 	 	 	 	 	 	 	 	 	 	 	 
103918	100017672	9/22/2017	9	0	 	 	Employee 20	Team 13	 	 	 	 	 	 	 	 	 	 	 	 
103920	100017672	10/20/2017	10	0	 	 	Employee 20	Team 13	 	 	 	 	 	 	 	 	 	 	 	 
103921	100017672	11/3/2017	11	0	 	 	Employee 20	Team 13	 	 	 	 	 	 	 	 	 	 	 	 
103924	100017672	12/1/2017	12	0	 	 	Employee 20	Team 13	 	 	 	 	 	 	 	 	 	 	 	 
103930	100017674	5/26/2017	5	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103931	100017674	6/2/2017	6	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103933	100017674	6/16/2017	6	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103936	100017674	7/7/2017	7	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103937	100017674	7/14/2017	7	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103940	100017674	8/2/2017	8	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103944	100017674	8/30/2017	9	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103945	100017674	9/6/2017	9	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103947	100017674	9/20/2017	9	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103950	100017674	10/11/2017	10	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103959	100017674	12/6/2017	12	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103960	100017674	12/13/2017	12	1	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103961	100017674	12/20/2017	12	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103962	100017674	12/27/2017	12	0	 	 	Employee 23	Team 11	 	 	 	 	 	 	 	 	 	 	 	 
103963	100017675	5/2/2017	5	0	 	 	Employee 50	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
103968	100017675	6/6/2017	6	0	 	 	Employee 50	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
103975	100017675	7/18/2017	7	0	 	 	Employee 50	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
103980	100017675	8/22/2017	8	0	 	 	Employee 50	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
103988	100017675	10/10/2017	10	0	 	 	Employee 50	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
103990	100017675	10/12/2017	10	1	 	 	Employee 50	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
104003	100017677	7/19/2017	7	0	 	 	Employee 70	Team 3	 	 	 	 	 	 	 	 	 	 	 	 
104004	100017677	8/2/2017	8	0	 	 	Employee 70	Team 3	 	 	 	 	 	 	 	 	 	 	 	 
104008	100017677	9/27/2017	9	0	 	 	Employee 70	Team 3	 	 	 	 	 	 	 	 	 	 	 	 
104009	100017677	10/11/2017	10	0	 	 	Employee 70	Team 3	 	 	 	 	 	 	 	 	 	 	 	 
104014	100017679	5/2/2017	5	0	 	 	Employee 17	Team 8	 	 	 	 	 	 	 	 	 	 	 	 
104019	100017680	6/1/2017	6	0	 	 	Employee 51	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
104039	100017680	9/28/2017	9	0	 	 	Employee 51	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
104042	100017680	10/12/2017	10	1	1	 	Employee 51	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
104047	100017680	11/9/2017	11	0	 	 	Employee 51	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
104051	100017680	11/30/2017	12	1	 	 	Employee 51	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
104052	100017681	5/3/2017	5	0	 	 	Employee 3	Team 10	 	 	 	 	 	 	 	 	 	 	 	 
104053	100017682	5/2/2017	5	0	 	 	Employee 15	Team 8	 	 	 	 	 	 	 	 	 	 	 	 
104054	100017682	7/11/2017	7	0	 	 	Employee 15	Team 8	 	 	 	 	 	 	 	 	 	 	 	 
104055	100017682	7/18/2017	7	1	 	 	Employee 15	Team 8	 	 	 	 	 	 	 	 	 	 	 	 
104056	100017682	7/25/2017	7	0	 	 	Employee 15	Team 8	 	 	 	 	 	 	 	 	 	 	 	 
104062	100017688	6/2/2017	6	0	 	 	Employee 50	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
104063	100017688	6/9/2017	6	0	 	 	Employee 50	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
104069	100017688	7/21/2017	7	0	 	 	Employee 50	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
104075	100017688	8/25/2017	8	0	 	 	Employee 50	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
104076	100017688	9/1/2017	9	0	 	 	Employee 50	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
104077	100017688	9/8/2017	9	0	 	 	Employee 50	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
104079	100017688	9/22/2017	9	1	 	 	Employee 50	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
104087	100017688	11/10/2017	11	0	 	 	Employee 50	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
104088	100017688	11/13/2017	11	1	 	 	Employee 50	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
104095	100017689	5/2/2017	5	0	 	 	Employee 7	Team 8	 	 	 	 	 	 	 	 	 	 	 	 
104104	100017689	7/4/2017	7	1	 	 	Employee 7	Team 8	 	 	 	 	 	 	 	 	 	 	 	 
104106	100017689	7/18/2017	7	0	 	 	Employee 7	Team 8	 	 	 	 	 	 	 	 	 	 	 	 
104107	100017689	7/25/2017	7	0	 	 	Employee 7	Team 8	 	 	 	 	 	 	 	 	 	 	 	 
104113	100017689	9/5/2017	9	0	 	 	Employee 7	Team 8	 	 	 	 	 	 	 	 	 	 	 	 
104117	100017689	10/3/2017	10	0	 	 	Employee 7	Team 8	 	 	 	 	 	 	 	 	 	 	 	 
104123	100017689	11/14/2017	11	0	 	 	Employee 7	Team 8	 	 	 	 	 	 	 	 	 	 	 	 
104133	100017691	8/29/2017	9	0	 	 	Employee 57	Team 7	 	 	 	 	 	 	 	 	 	 	 	 
104136	100017691	10/10/2017	10	0	 	 	Employee 57	Team 7	 	 	 	 	 	 	 	 	 	 	 	 
104140	100017691	12/5/2017	12	0	 	 	Employee 57	Team 7	 	 	 	 	 	 	 	 	 	 	 	 
104146	100017692	8/7/2017	8	0	 	 	Employee 38	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
104147	100017692	8/21/2017	8	0	 	 	Employee 38	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
104155	100017692	11/27/2017	12	0	 	 	Employee 38	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
104159	100017697	5/1/2017	5	0	 	 	Employee 51	Team 2	 	 	 	 	 	 	 	 	 	 	 	 
104161	100017698	5/1/2017	5	0	 	 	Employee 58	Team 7	 	 	 	 	 	 	 	 	 	 	 	 
104166	100017698	5/29/2017	6	0	 	 	Employee 58	Team 7	 	 	 	 	 	 	 	 	 	 	 	 
104170	100017698	6/26/2017	6	0	 	 	Employee 58	Team 7	 	 	 	 	 	 	 	 	 	 	 	 
104171	100017698	7/3/2017	7	1	 	 	Employee 58	Team 7	 	 	 	 	 	 	 	 	 	 	 	 
104172	100017698	7/4/2017	7	1	 	 	Employee 58	Team 7	 	 	 	 	 	 	 	 	 	 	 	 
104174	100017698	7/17/2017	7	0	 	 	Employee 58	Team 7	 	 	 	 	 	 	 	 	 	 	 	 
104175	100017698	7/24/2017	7	0	 	 	Employee 58	Team 7	 	 	 	 	 	 	 	 	 	 	 	 
104180	100017698	8/28/2017	9	0	 	 	Employee 58	Team 7	 	 	 	 	 	 	 	 	 	 	 	 
104188	100017698	10/23/2017	10	0	 	 	Employee 58	Team 7	 	 	 	 	 	 	 	 	 	 	 	 
104204	100017700	6/2/2017	6	0	 	 	Employee 58	Team 7	 	 	 	 	 	 	 	 	 	 	 	 
104206	100017700	6/16/2017	6	0	 	 	Employee 58	Team 7	 	 	 	 	 	 	 	 	 	 	 	 
104212	100017700	7/21/2017	7	0	 	 	Employee 58	Team 7	 	 	 	 	 	 	 	 	 	 	 	 
104213	100017700	7/28/2017	7	0	 	 	Employee 58	Team 7	 	 	 	 	 	 	 	 	 	 	 	 
104219	100017700	9/8/2017	9	0	 	 	Employee 58	Team 7	 	 	 	 	 	 	 	 	 	 	 	 
104238	100017703	5/1/2017	5	0	 	 	Employee 65	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
104239	100017703	5/4/2017	5	0	 	 	Employee 65	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
104249	100017703	6/5/2017	6	0	 	 	Employee 65	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
104250	100017703	6/8/2017	6	0	 	 	Employee 65	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
104255	100017703	6/26/2017	6	0	 	 	Employee 65	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
104257	100017703	7/3/2017	7	1	 	 	Employee 65	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
104261	100017703	7/17/2017	7	0	 	 	Employee 65	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
104275	100017703	8/28/2017	9	0	 	 	Employee 65	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
104281	100017703	9/18/2017	9	0	 	 	Employee 65	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
104284	100017703	9/25/2017	9	0	 	 	Employee 65	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
104286	100017703	10/2/2017	10	1	 	 	Employee 65	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
104291	100017703	10/23/2017	10	0	 	 	Employee 65	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
104292	100017703	10/26/2017	10	0	 	 	Employee 65	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
104294	100017703	11/2/2017	11	0	 	 	Employee 65	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
104295	100017703	11/3/2017	11	 	 	1	Employee 65	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
104298	100017703	11/13/2017	11	0	 	 	Employee 65	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
104299	100017703	11/16/2017	11	0	 	 	Employee 65	Team 12	 	 	 	 	 	 	 	 	 	 	 	 
104313	100017709	5/3/2017	5	0	 	 	Employee 38	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
104314	100017709	5/17/2017	5	0	 	 	Employee 38	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
104316	100017709	5/31/2017	6	0	 	 	Employee 38	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
104318	100017709	6/28/2017	6	0	 	 	Employee 38	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
104319	100017709	7/12/2017	7	0	 	 	Employee 38	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
104322	100017709	8/23/2017	8	0	 	 	Employee 38	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
104324	100017709	9/20/2017	9	0	 	 	Employee 38	Team 6	 	 	 	 	 	 	 	 	 	 	 	 
