XLS_RowNumber	CustomerID	Calendarday	month	PerformanceEvaluationPlanned	PerformanceEvaluationExecuted	PerformanceEvaluationAdHoc	TERRID	SAPECCSalesGroup	SAPECoeficient	APECoeficient	FPECoeficient	SAMEDAYVISIT	OVERDUE	UNDERDUE	OK	NOTOK	STATUS	OVERDUEDAYS
55883	100005239	2017-06-24	6	 	 	 	Employee 40	Team 6		64.3	54.152	 	 	 	 	 	 	 
55936	100005241	2017-05-12	5	 	 	 	Employee 43	Team 1				 	 	 	 	 	 	 
55938	100005241	2017-05-16	5	 	 	 	Employee 43	Team 1		38.273	43.943999999999996	 	 	 	 	 	 	 
55940	100005241	2017-05-19	5	 	 	 	Employee 43	Team 1				 	 	 	 	 	 	 
55958	100005241	2017-07-07	7	 	 	 	Employee 43	Team 1				 	 	 	 	 	 	 
55961	100005241	2017-07-14	7	 	 	 	Employee 43	Team 1				 	 	 	ok	 	ok	 
55962	100005241	2017-07-15	7	 	 	 	Employee 43	Team 1		82.23899999999998	93.037	 	 	 	 	 	 	 
55970	100005241	2017-08-04	8	 	 	 	Employee 43	Team 1				 	 	 	 	 	 	 
55985	100005241	2017-09-15	9	 	 	 	Employee 43	Team 1		60.963	52.195	 	 	 	 	 	 	 
56001	100005241	2017-11-03	11	 	 	 	Employee 43	Team 1		26.49	15.669	 	 	underdue	 	 	underdue	 
56007	100005241	2017-11-21	11	 	 	 	Employee 43	Team 1				 	 	 	 	 	 	 
56022	100005243	2017-05-16	5	 	 	 	Employee 43	Team 1		74.5	62.133	 	 	 	 	 	 	 
56032	100005243	2017-07-19	7	 	 	 	Employee 43	Team 1		98.2	93.2	 	 	 	 	 	 	 
56045	100005243	2017-10-10	10	 	 	 	Employee 43	Team 1		91.5	93.2	 	 	 	 	 	 	 
56071	100005246	2017-05-19	5	 	 	 	Employee 27	Team 5		72.943	67.555	 	 	 	 	 	 	 
56081	100005246	2017-07-14	7	 	 	 	Employee 27	Team 5		70.14699999999999	79.2	 	 	 	 	 	 	 
56109	100005246	2017-10-17	10	 	 	 	Employee 27	Team 5		73.87100000000002	78.789	 	 	underdue	 	 	underdue	 
56120	100005246	2017-11-14	11	 	 	 	Employee 27	Team 5		70.46600000000002	64.32	 	 	 	 	 	 	 
56132	100005246	2017-12-22	12	 	 	 	Employee 27	Team 5		72.95	75.52199999999998	 	 	 	 	 	 	 
56138	100005247	2017-05-19	5	 	 	 	Employee 27	Team 5		71.143	67.555	 	 	 	 	 	 	 
56147	100005247	2017-07-14	7	 	 	 	Employee 27	Team 5		73.111	75.964	 	 	 	 	 	 	 
56216	100005252	2017-05-19	5	 	 	 	Employee 26	Team 5		52.772	45.33600000000001	 	 	 	 	 	 	 
56227	100005252	2017-07-22	7	 	 	 	Employee 26	Team 5		58.117	68.994	 	 	 	 	 	 	 
56246	100005252	2017-11-17	11	 	 	 	Employee 26	Team 5		32.446		same day visit	 	 	 	 	 	 
56257	100005253	2017-05-19	5	 	 	 	Employee 26	Team 5		70.163	67.118	 	 	 	 	 	 	 
56267	100005253	2017-07-22	7	 	 	 	Employee 26	Team 5		67.234	76.48899999999998	 	 	 	 	 	 	 
56285	100005253	2017-11-17	11	 	 	 	Employee 26	Team 5		65.502	72.32600000000002	 	 	 	 	 	 	 
56294	100005254	2017-07-28	7	 	 	 	Employee 26	Team 5		79.796	90.65	 	 	 	 	 	 	 
56303	100005254	2017-11-17	11	 	 	 	Employee 26	Team 5		88.165	92.775	 	 	 	 	 	 	 
56331	100005256	2017-07-28	7	 	 	 	Employee 26	Team 5		72.833		same day visit	 	 	 	 	 	 
56335	100005256	2017-08-17	8	 	 	 	Employee 26	Team 5		81.5	78.608	 	 	 	 	 	 	 
56354	100005256	2017-12-22	12	 	 	 	Employee 26	Team 5		60.88399999999999	74.005	 	 	 	 	 	 	 
56393	100005264	2017-12-06	12	 	 	 	Employee 26	Team 5				 	 	 	 	 	 	 
56396	100005264	2017-12-20	12	 	 	 	Employee 26	Team 5				 	 	 	 	 	 	 
56415	100005268	2017-12-15	12	 	 	 	Employee 42	Team 1		55.8	60.016999999999996	 	 	 	 	 	 	 
56425	100005271	2017-08-12	8	 	 	 	Employee 40	Team 6		54.9	45.0	 	 	 	 	 	 	 
56478	100005277	2017-08-12	8	 	 	 	Employee 40	Team 6		56.25	41.4	 	 	 	 	 	 	 
56488	100005279	2017-06-17	6	 	 	 	Employee 43	Team 1		79.796	68.112	 	 	underdue	 	 	underdue	 
56491	100005279	2017-07-15	7	 	 	 	Employee 43	Team 1		77.24600000000002	69.612	 	 	 	 	 	 	 
56501	100005279	2017-11-18	11	 	 	 	Employee 43	Team 1		92.546	69.612	 	 	 	 	 	 	 
56517	100005282	2017-09-07	9	 	 	 	Employee 28	Team 5		79.729	58.783	 	 	 	 	 	 	 
56536	100005283	2017-05-13	5	 	 	 	Employee 29	Team 5		94.557	65.39399999999999	 	 	 	 	 	 	 
56569	100005286	2017-05-13	5	 	 	 	Employee 29	Team 5		90.595	76.994	 	 	 	 	 	 	 
56579	100005286	2017-07-15	7	 	 	 	Employee 29	Team 5		94.963	96.025	 	 	underdue	 	 	underdue	 
56757	100005309	2017-06-19	6	 	 	 	Employee 71	Team 3		50.7		same day visit	 	 	 	 	 	 
56762	100005309	2017-07-19	7	 	 	 	Employee 71	Team 3		46.2	39.231	 	 	 	 	 	 	 
56779	100005309	2017-11-08	11	 	 	 	Employee 71	Team 3		49.8	46.5	 	 	 	 	 	 	 
56789	100005312	2017-05-13	5	 	 	 	Employee 74	Team 3		34.254	39.883	 	 	 	 	 	 	 
56803	100005314	2017-08-12	8	 	 	 	Employee 71	Team 3		64.56	69.94800000000001	 	 	 	 	 	 	 
56816	100005315	2017-05-11	5	 	 	 	Employee 69	Team 3		59.5	63.0	 	 	 	 	 	 	 
56828	100005315	2017-07-28	7	 	 	 	Employee 69	Team 3		55.8	60.144	 	 	 	 	 	 	 
56850	100005315	2017-12-14	12	 	 	 	Employee 69	Team 3		54.383	52.68899999999999	 	 	 	 	 	 	 
56880	100005320	2017-09-22	9	 	 	 	Employee 71	Team 3		97.34200000000001	77.96	 	 	 	 	 	 	 
56899	100005322	2017-08-16	8	 	 	 	Employee 67	Team 12		0.0		 	 	underdue	 	 	underdue	 
56918	100005330	2017-09-04	9	 	 	 	Employee 67	Team 12				 	 	 	 	 	 	 
56944	100005332	2017-09-04	9	 	 	 	Employee 67	Team 12				 	 	 	 	 	 	 
56964	100005334	2017-08-16	8	 	 	 	Employee 67	Team 12		27.0	0.0	 	 	 	 	 	 	 
56976	100005335	2017-05-17	5	 	 	 	Employee 67	Team 12		68.667	62.827	 	 	 	 	 	 	 
56982	100005335	2017-07-25	7	 	 	 	Employee 67	Team 12		64.954	61.49800000000001	 	 	 	 	 	 	 
57008	100005336	2017-11-10	11	 	 	 	Employee 67	Team 12		42.827		 	 	underdue	 	 	underdue	 
57040	100005355	2017-06-21	6	 	 	 	Employee 63	Team 12		39.788000000000004	34.875	 	 	 	 	 	 	 
57049	100005355	2017-08-17	8	 	 	 	Employee 63	Team 12		38.288000000000004	41.025	 	 	 	 	 	 	 
57057	100005355	2017-10-11	10	 	 	 	Employee 63	Team 12		43.663000000000004	37.725	 	 	underdue	 	 	underdue	 
57068	100005355	2017-12-20	12	 	 	 	Employee 63	Team 12		38.586999999999996	39.525	 	 	 	 	 	 	 
57072	100005357	2017-05-13	5	 	 	 	Employee 64	Team 12		62.292	58.228	 	 	 	 	 	 	 
57085	100005357	2017-11-11	11	 	 	 	Employee 64	Team 12		73.255	72.91199999999998	 	 	 	 	 	 	 
57098	100005368	2017-05-13	5	 	 	 	Employee 65	Team 12		73.253	73.993	 	 	 	 	 	 	 
57111	100005368	2017-07-21	7	 	 	 	Employee 65	Team 12		50.199	47.352	 	 	 	 	 	 	 
57128	100005368	2017-09-15	9	 	 	 	Employee 65	Team 12		56.902		 	 	underdue	 	 	underdue	 
57139	100005368	2017-11-10	11	 	 	 	Employee 65	Team 12		65.445	67.191	 	 	 	 	 	 	 
57147	100005368	2017-12-22	12	 	 	 	Employee 65	Team 12		56.035	75.192	 	 	 	 	 	 	 
57152	100005378	2017-07-21	7	 	 	 	Employee 63	Team 12		41.167	24.648000000000003	 	 	 	 	 	 	 
57161	100005378	2017-09-15	9	 	 	 	Employee 63	Team 12		53.762		 	 	underdue	 	 	underdue	 
57177	100005380	2017-09-29	9	 	 	 	Employee 63	Team 12				 	 	 	 	 	 	 
57180	100005380	2017-10-21	10	 	 	 	Employee 63	Team 12		56.458	47.82100000000001	 	 	 	 	 	 	 
57203	100005382	2017-09-29	9	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
57205	100005382	2017-10-20	10	 	 	 	Employee 64	Team 12		80.381	77.181	 	 	underdue	 	 	underdue	 
57208	100005382	2017-11-10	11	 	 	 	Employee 64	Team 12		81.581	77.181	 	 	 	 	 	 	 
57236	100005384	2017-10-14	10	 	 	 	Employee 63	Team 12		51.037	71.78399999999998	 	 	underdue	 	 	underdue	 
57250	100005385	2017-05-18	5	 	 	 	Employee 63	Team 12		78.758	72.92699999999998	 	 	 	 	 	 	 
57262	100005385	2017-07-27	7	 	 	 	Employee 63	Team 12		87.992	77.87100000000002	 	 	 	 	 	 	 
57265	100005385	2017-08-10	8	 	 	 	Employee 63	Team 12		84.38799999999998	77.29	 	 	 	 	 	 	 
57275	100005385	2017-10-20	10	 	 	 	Employee 63	Team 12		63.361999999999995	42.965	 	 	 	 	 	 	 
57290	100005386	2017-05-18	5	 	 	 	Employee 63	Team 12		70.319	73.928	 	 	 	 	 	 	 
57301	100005386	2017-07-27	7	 	 	 	Employee 63	Team 12		82.34299999999998	75.493	 	 	 	 	 	 	 
57304	100005386	2017-08-10	8	 	 	 	Employee 63	Team 12		64.65	61.51	 	 	 	 	 	 	 
57313	100005386	2017-09-29	9	 	 	 	Employee 63	Team 12				 	 	 	 	 	 	 
57316	100005386	2017-10-20	10	 	 	 	Employee 63	Team 12		64.01899999999999	0.0	 	 	 	 	 	 	 
57335	100005387	2017-06-22	6	 	 	 	Employee 63	Team 12		74.941	58.806999999999995	 	 	 	 	 	 	 
57349	100005387	2017-09-20	9	 	 	 	Employee 63	Team 12		31.337	19.924	 	 	 	 	 	 	 
57356	100005387	2017-11-07	11	 	 	 	Employee 63	Team 12		71.367	78.142	 	 	 	 	 	 	 
57361	100005387	2017-12-05	12	 	 	 	Employee 63	Team 12		40.174	61.775	 	 	 	 	 	 	 
57373	100005388	2017-06-22	6	 	 	 	Employee 63	Team 12		69.314	60.01	 	 	 	 	 	 	 
57387	100005388	2017-09-20	9	 	 	 	Employee 63	Team 12		61.643	59.435	 	 	 	 	 	 	 
57390	100005388	2017-09-29	9	 	 	 	Employee 63	Team 12				 	 	 	 	 	 	 
57428	100005391	2017-05-18	5	 	 	 	Employee 63	Team 12		61.58600000000001	52.684	 	 	 	 	 	 	 
57438	100005391	2017-07-21	7	 	 	 	Employee 63	Team 12		74.729	88.93299999999998	 	 	 	 	 	 	 
57447	100005391	2017-09-15	9	 	 	 	Employee 63	Team 12		74.398	83.8	 	 	underdue	 	 	underdue	 
57478	100005392	2017-09-29	9	 	 	 	Employee 63	Team 12				 	 	 	 	 	 	 
57487	100005394	2017-06-22	6	 	 	 	Employee 65	Team 12		67.0	57.931999999999995	 	 	 	 	 	 	 
57496	100005394	2017-08-16	8	 	 	 	Employee 65	Team 12		51.224	45.76	 	 	 	 	 	 	 
57508	100005394	2017-11-09	11	 	 	 	Employee 65	Team 12		64.858	63.64	 	 	 	 	 	 	 
57540	100005395	2017-10-14	10	 	 	 	Employee 65	Team 12		52.79	40.547	 	 	 	 	 	 	 
57567	100005396	2017-06-22	6	 	 	 	Employee 65	Team 12		73.286	73.721	 	 	 	 	 	 	 
57594	100005396	2017-09-20	9	 	 	 	Employee 65	Team 12		85.602	75.68	 	 	 	 	 	 	 
57606	100005396	2017-11-06	11	 	 	 	Employee 65	Team 12				 	 	 	 	 	 	 
57608	100005396	2017-11-09	11	 	 	 	Employee 65	Team 12		86.992	78.66	 	 	 	 	 	 	 
57616	100005396	2017-12-02	12	 	 	 	Employee 65	Team 12		84.916	84.41799999999998	 	 	 	 	 	 	 
57632	100005398	2017-06-20	6	 	 	 	Employee 63	Team 12		93.463	82.007	 	 	 	 	 	 	 
57646	100005398	2017-09-20	9	 	 	 	Employee 63	Team 12		75.492	86.463	 	 	 	 	 	 	 
57692	100005400	2017-09-29	9	 	 	 	Employee 63	Team 12				 	 	 	 	 	 	 
57720	100005405	2017-09-20	9	 	 	 	Employee 63	Team 12		72.697	77.551	 	 	 	 	 	 	 
57770	100005410	2017-09-29	9	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
57795	100005412	2017-09-29	9	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
57820	100005420	2017-09-29	9	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
57841	100005424	2017-09-29	9	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
57856	100005425	2017-06-20	6	 	 	 	Employee 63	Team 12		75.38600000000002	70.09100000000001	 	 	 	 	 	 	 
57873	100005425	2017-09-29	9	 	 	 	Employee 63	Team 12				 	 	 	 	 	 	 
57895	100005427	2017-05-18	5	 	 	 	Employee 63	Team 12		51.287	52.65600000000001	 	 	 	 	 	 	 
57905	100005427	2017-07-21	7	 	 	 	Employee 63	Team 12		54.794	59.152	 	 	 	 	 	 	 
57915	100005427	2017-09-15	9	 	 	 	Employee 63	Team 12		54.407		 	 	underdue	 	 	underdue	 
57952	100005434	2017-05-18	5	 	 	 	Employee 63	Team 12		46.265	40.884	 	 	 	 	 	 	 
57980	100005440	2017-05-18	5	 	 	 	Employee 63	Team 12		41.325	48.236999999999995	 	 	 	 	 	 	 
57990	100005440	2017-07-21	7	 	 	 	Employee 63	Team 12		38.931999999999995	46.553000000000004	 	 	 	 	 	 	 
58000	100005440	2017-09-15	9	 	 	 	Employee 63	Team 12		34.492		 	 	underdue	 	 	underdue	 
58006	100005441	2017-05-18	5	 	 	 	Employee 63	Team 12		37.606	36.359	 	 	 	 	 	 	 
58017	100005445	2017-05-18	5	 	 	 	Employee 63	Team 12		66.303	61.729	 	 	 	 	 	 	 
58027	100005445	2017-07-21	7	 	 	 	Employee 63	Team 12		61.02	66.531	 	 	 	 	 	 	 
58036	100005445	2017-09-15	9	 	 	 	Employee 63	Team 12		60.61600000000001		 	 	underdue	 	 	underdue	 
58042	100005449	2017-05-18	5	 	 	 	Employee 63	Team 12		71.623	59.226000000000006	 	 	 	 	 	 	 
58054	100005449	2017-07-27	7	 	 	 	Employee 63	Team 12		63.19300000000001	54.893	 	 	 	 	 	 	 
58057	100005449	2017-08-10	8	 	 	 	Employee 63	Team 12		80.414	85.63799999999998	 	 	 	 	 	 	 
58067	100005449	2017-10-20	10	 	 	 	Employee 63	Team 12		73.392	0.0	 	 	 	 	 	 	 
58091	100005450	2017-07-27	7	 	 	 	Employee 63	Team 12		82.368	91.802	 	 	 	 	 	 	 
58094	100005450	2017-08-10	8	 	 	 	Employee 63	Team 12		82.807	91.81200000000001	 	 	 	 	 	 	 
58104	100005450	2017-10-20	10	 	 	 	Employee 63	Team 12		76.708	0.0	 	 	 	 	 	 	 
58121	100005459	2017-06-21	6	 	 	 	Employee 64	Team 12		78.413	66.387	 	 	 	 	 	 	 
58128	100005459	2017-09-13	9	 	 	 	Employee 64	Team 12		73.008	58.494	 	 	 	 	 	 	 
58135	100005459	2017-12-06	12	 	 	 	Employee 64	Team 12		78.413	63.012	 	 	 	 	 	 	 
58146	100005462	2017-06-21	6	 	 	 	Employee 64	Team 12		54.6	47.216	 	 	 	 	 	 	 
58155	100005462	2017-08-10	8	 	 	 	Employee 64	Team 12		48.6	53.0	 	 	 	 	 	 	 
58165	100005462	2017-10-20	10	 	 	 	Employee 64	Team 12		53.663000000000004	58.4	 	 	 	 	 	 	 
58182	100005464	2017-07-17	7	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
58187	100005464	2017-08-13	8	 	 	 	Employee 64	Team 12		55.20399999999999	70.316	 	 	 	 	 	 	 
58196	100005464	2017-10-10	10	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
58216	100005467	2017-07-19	7	 	 	 	Employee 65	Team 12		64.27600000000001	72.592	 	 	 	 	 	 	 
58224	100005467	2017-08-13	8	 	 	 	Employee 65	Team 12		59.655	64.631	 	 	 	 	 	 	 
58244	100005467	2017-11-10	11	 	 	 	Employee 65	Team 12		69.627	65.722	 	 	 	 	 	 	 
58294	100005469	2017-11-09	11	 	 	 	Employee 63	Team 12		81.148	87.53299999999999	 	 	 	 	 	 	 
58308	100005470	2017-06-20	6	 	 	 	Employee 64	Team 12		46.03100000000001	0.0	 	 	 	 	 	 	 
58311	100005470	2017-07-19	7	 	 	 	Employee 64	Team 12		52.861999999999995		 	 	underdue	 	 	underdue	 
58318	100005470	2017-10-10	10	 	 	 	Employee 64	Team 12				 	overdue	 	 	 	overdue	7
58319	100005470	2017-10-17	10	 	 	 	Employee 64	Team 12		47.965	48.615	 	 	 	 	 	 	 
58329	100005471	2017-05-12	5	 	 	 	Employee 65	Team 12		70.48	79.979	 	 	 	 	 	 	 
58349	100005471	2017-07-19	7	 	 	 	Employee 65	Team 12		70.745	73.825	 	 	 	 	 	 	 
58357	100005471	2017-08-12	8	 	 	 	Employee 65	Team 12		72.78699999999998	77.003	 	 	 	 	 	 	 
58369	100005471	2017-09-19	9	 	 	 	Employee 65	Team 12		69.734	76.475	 	 	 	 	 	 	 
58382	100005471	2017-11-06	11	 	 	 	Employee 65	Team 12				 	 	 	 	 	 	 
58384	100005471	2017-11-09	11	 	 	 	Employee 65	Team 12		78.557	74.785	 	 	 	 	 	 	 
58392	100005471	2017-12-02	12	 	 	 	Employee 65	Team 12		78.625	76.59	 	 	 	 	 	 	 
58420	100005475	2017-06-15	6	 	 	 	Employee 63	Team 12		55.748999999999995	54.483000000000004	 	 	 	 	 	 	 
58469	100005481	2017-08-12	8	 	 	 	Employee 63	Team 12		52.81800000000001	59.925	 	 	 	 	 	 	 
58475	100005481	2017-09-16	9	 	 	 	Employee 63	Team 12		60.489	64.292	 	 	 	 	 	 	 
58483	100005481	2017-11-07	11	 	 	 	Employee 63	Team 12		51.903	57.894	 	 	 	 	 	 	 
58494	100005482	2017-05-17	5	 	 	 	Employee 63	Team 12		64.009	68.5	 	 	 	 	 	 	 
58504	100005482	2017-07-19	7	 	 	 	Employee 63	Team 12		63.792	44.1	 	 	 	 	 	 	 
58514	100005482	2017-09-19	9	 	 	 	Employee 63	Team 12		65.858	60.578	 	 	 	 	 	 	 
58519	100005482	2017-10-17	10	 	 	 	Employee 63	Team 12		81.316	90.867	 	 	 	 	 	 	 
58524	100005482	2017-11-07	11	 	 	 	Employee 63	Team 12		81.454	90.867	 	 	 	 	 	 	 
58529	100005482	2017-12-05	12	 	 	 	Employee 63	Team 12		81.403	90.085	 	 	 	 	 	 	 
58547	100005485	2017-07-19	7	 	 	 	Employee 63	Team 12		55.102	32.506	 	 	 	 	 	 	 
58557	100005485	2017-09-19	9	 	 	 	Employee 63	Team 12		65.857	65.01100000000001	 	 	 	 	 	 	 
58562	100005485	2017-10-17	10	 	 	 	Employee 63	Team 12		63.985	65.01100000000001	 	 	 	 	 	 	 
58570	100005485	2017-12-05	12	 	 	 	Employee 63	Team 12		62.996	64.47800000000001	 	 	 	 	 	 	 
58590	100005492	2017-05-12	5	 	 	 	Employee 63	Team 12		60.023999999999994	56.063	 	 	 	 	 	 	 
58604	100005492	2017-08-12	8	 	 	 	Employee 63	Team 12		66.783	69.667	 	 	 	 	 	 	 
58610	100005492	2017-09-16	9	 	 	 	Employee 63	Team 12		65.86	69.667	 	 	 	 	 	 	 
58672	100005495	2017-06-15	6	 	 	 	Employee 63	Team 12		59.79	57.256	 	 	 	 	 	 	 
58678	100005497	2017-05-12	5	 	 	 	Employee 65	Team 12		55.519	58.996	 	 	 	 	 	 	 
58704	100005497	2017-11-10	11	 	 	 	Employee 65	Team 12		45.979	51.78	 	 	 	 	 	 	 
58711	100005497	2017-12-22	12	 	 	 	Employee 65	Team 12		32.414	30.932	 	 	 	 	 	 	 
58720	100005498	2017-06-15	6	 	 	 	Employee 64	Team 12		52.973	51.353	 	 	 	 	 	 	 
58726	100005498	2017-07-19	7	 	 	 	Employee 64	Team 12		44.813	36.47	 	 	 	 	 	 	 
58739	100005498	2017-10-18	10	 	 	 	Employee 64	Team 12		56.766999999999996		same day visit	 	 	 	 	 	 
58754	100005500	2017-05-12	5	 	 	 	Employee 63	Team 12		81.944	80.64399999999998	 	 	 	 	 	 	 
58769	100005500	2017-08-12	8	 	 	 	Employee 63	Team 12		87.98	94.24	 	 	 	 	 	 	 
58775	100005500	2017-09-16	9	 	 	 	Employee 63	Team 12		92.391	96.42200000000001	 	 	 	 	 	 	 
58788	100005500	2017-12-05	12	 	 	 	Employee 63	Team 12		82.912	92.229	 	 	 	 	 	 	 
58801	100005501	2017-06-15	6	 	 	 	Employee 63	Team 12		81.17699999999998	87.412	 	 	 	 	 	 	 
58822	100005501	2017-11-09	11	 	 	 	Employee 63	Team 12		70.52199999999998	69.967	 	 	 	 	 	 	 
58862	100005502	2017-12-05	12	 	 	 	Employee 63	Team 12		70.05199999999999	79.476	 	 	 	 	 	 	 
58870	100005503	2017-05-12	5	 	 	 	Employee 63	Team 12		65.743	52.633	 	 	 	 	 	 	 
58881	100005509	2017-05-21	5	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
58894	100005509	2017-08-16	8	 	 	 	Employee 64	Team 12		75.117	80.279	 	 	 	 	 	 	 
58902	100005509	2017-09-29	9	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
58903	100005509	2017-10-11	10	 	 	 	Employee 64	Team 12		69.721	77.258	 	 	underdue	 	 	underdue	 
58909	100005509	2017-11-10	11	 	 	 	Employee 64	Team 12		73.658	80.868	 	 	 	 	 	 	 
58925	100005514	2017-06-21	6	 	 	 	Employee 63	Team 12		65.23899999999999	61.298	 	 	 	 	 	 	 
58934	100005514	2017-08-16	8	 	 	 	Employee 63	Team 12		67.30199999999999	76.241	 	 	 	 	 	 	 
58943	100005514	2017-10-11	10	 	 	 	Employee 63	Team 12		57.239	70.34	 	 	underdue	 	 	underdue	 
58957	100005515	2017-05-13	5	 	 	 	Employee 64	Team 12		90.13600000000001	87.969	 	 	 	 	 	 	 
58982	100005518	2017-08-17	8	 	 	 	Employee 65	Team 12		74.437	74.065	 	 	 	 	 	 	 
58994	100005518	2017-11-10	11	 	 	 	Employee 65	Team 12		68.634	59.31399999999999	 	 	 	 	 	 	 
59003	100005518	2017-12-22	12	 	 	 	Employee 65	Team 12		70.328	76.37	 	 	 	 	 	 	 
59013	100005519	2017-06-21	6	 	 	 	Employee 63	Team 12		76.732	79.973	 	 	 	 	 	 	 
59022	100005519	2017-08-17	8	 	 	 	Employee 63	Team 12		70.444	77.292	 	 	 	 	 	 	 
59040	100005519	2017-12-20	12	 	 	 	Employee 63	Team 12		65.579	60.5	 	 	 	 	 	 	 
59050	100005520	2017-06-21	6	 	 	 	Employee 63	Team 12		84.97	84.59100000000002	 	 	 	 	 	 	 
59060	100005520	2017-08-17	8	 	 	 	Employee 63	Team 12		81.376	86.99	 	 	 	 	 	 	 
59091	100005521	2017-07-21	7	 	 	 	Employee 63	Team 12		70.758	71.425	 	 	 	 	 	 	 
59100	100005521	2017-09-15	9	 	 	 	Employee 63	Team 12		66.721		 	 	underdue	 	 	underdue	 
59114	100005523	2017-07-17	7	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
59117	100005523	2017-08-13	8	 	 	 	Employee 64	Team 12		77.342	69.368	 	 	underdue	 	 	underdue	 
59129	100005524	2017-05-13	5	 	 	 	Employee 64	Team 12		84.13799999999998	77.972	 	 	 	 	 	 	 
59140	100005524	2017-07-22	7	 	 	 	Employee 64	Team 12		78.12100000000002	89.823	 	 	 	 	 	 	 
59149	100005524	2017-09-16	9	 	 	 	Employee 64	Team 12		79.258	87.4	 	 	underdue	 	 	underdue	 
59152	100005524	2017-09-29	9	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
59159	100005524	2017-11-18	11	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
59180	100005526	2017-07-28	7	 	 	 	Employee 64	Team 12		95.675	93.506	 	 	 	 	 	 	 
59199	100005526	2017-12-06	12	 	 	 	Employee 64	Team 12		97.2	97.27	 	 	 	 	 	 	 
59210	100005527	2017-08-15	8	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
59215	100005527	2017-09-12	9	 	 	 	Employee 64	Team 12		74.2	76.933	 	 	 	 	 	 	 
59221	100005528	2017-05-13	5	 	 	 	Employee 64	Team 12		77.983	79.933	 	 	 	 	 	 	 
59233	100005528	2017-07-28	7	 	 	 	Employee 64	Team 12		77.983	78.65100000000002	 	 	 	 	 	 	 
59259	100005529	2017-05-13	5	 	 	 	Employee 65	Team 12		66.73100000000001	65.903	 	 	 	 	 	 	 
59280	100005529	2017-07-21	7	 	 	 	Employee 65	Team 12		59.963	67.712	 	 	 	 	 	 	 
59297	100005529	2017-09-16	9	 	 	 	Employee 65	Team 12		59.852		 	 	underdue	 	 	underdue	 
59311	100005529	2017-11-06	11	 	 	 	Employee 65	Team 12				 	 	 	 	 	 	 
59313	100005529	2017-11-09	11	 	 	 	Employee 65	Team 12		77.608	66.514	 	 	 	 	 	 	 
59321	100005529	2017-12-02	12	 	 	 	Employee 65	Team 12		72.126	70.188	 	 	 	 	 	 	 
59337	100005530	2017-06-13	6	 	 	 	Employee 64	Team 12		87.85	89.95	 	 	 	 	 	 	 
59347	100005530	2017-08-15	8	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
59352	100005530	2017-09-12	9	 	 	 	Employee 64	Team 12		89.95	85.758	 	 	 	 	 	 	 
59357	100005530	2017-10-10	10	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
59374	100005532	2017-06-13	6	 	 	 	Employee 64	Team 12		73.9	85.6	 	 	 	 	 	 	 
59382	100005532	2017-08-15	8	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
59387	100005532	2017-09-12	9	 	 	 	Employee 64	Team 12		59.25	66.1	 	 	 	 	 	 	 
59392	100005532	2017-10-10	10	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
59415	100005535	2017-08-17	8	 	 	 	Employee 63	Team 12		86.243	89.42	 	 	 	 	 	 	 
59424	100005535	2017-10-11	10	 	 	 	Employee 63	Team 12		74.28	88.663	 	 	underdue	 	 	underdue	 
59453	100005537	2017-08-16	8	 	 	 	Employee 63	Team 12		70.359	63.096000000000004	 	 	 	 	 	 	 
59462	100005537	2017-10-11	10	 	 	 	Employee 63	Team 12		79.443	90.42200000000001	 	 	underdue	 	 	underdue	 
59487	100005538	2017-07-21	7	 	 	 	Employee 63	Team 12		64.388	69.785	 	 	 	 	 	 	 
59496	100005538	2017-09-15	9	 	 	 	Employee 63	Team 12		68.854		 	 	underdue	 	 	underdue	 
59510	100005538	2017-12-20	12	 	 	 	Employee 63	Team 12		55.736999999999995	60.25	 	 	 	 	 	 	 
59515	100005540	2017-05-11	5	 	 	 	Employee 63	Team 12				 	 	 	 	 	 	 
59525	100005542	2017-05-13	5	 	 	 	Employee 64	Team 12		41.167	26.0	 	 	 	 	 	 	 
59537	100005542	2017-07-28	7	 	 	 	Employee 64	Team 12		28.166999999999998	27.4	 	 	 	 	 	 	 
59565	100005543	2017-07-17	7	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
59580	100005545	2017-07-17	7	 	 	 	Employee 64	Team 12				 	 	 	 	 	 	 
